wavelength_nm,dark_mean,dark_std,water_mean_raw,water_std_raw,water_corr,std_T_mean_2pct,std_T_std_2pct,std_A_mean_2pct,std_A_std_2pct,std_T_mean_4pct,std_T_std_4pct,std_A_mean_4pct,std_A_std_4pct,std_T_mean_6pct,std_T_std_6pct,std_A_mean_6pct,std_A_std_6pct,std_T_mean_8pct,std_T_std_8pct,std_A_mean_8pct,std_A_std_8pct,std_T_mean_10pct,std_T_std_10pct,std_A_mean_10pct,std_A_std_10pct,std_T_mean_12pct,std_T_std_12pct,std_A_mean_12pct,std_A_std_12pct,std_T_mean_14pct,std_T_std_14pct,std_A_mean_14pct,std_A_std_14pct,std_T_mean_16pct,std_T_std_16pct,std_A_mean_16pct,std_A_std_16pct,std_T_mean_18pct,std_T_std_18pct,std_A_mean_18pct,std_A_std_18pct,std_T_mean_20pct,std_T_std_20pct,std_A_mean_20pct,std_A_std_20pct,creme_soda_flat_T_mean,creme_soda_flat_T_std,creme_soda_flat_A_mean,creme_soda_flat_A_std,sprite_flat_T_mean,sprite_flat_T_std,sprite_flat_A_mean,sprite_flat_A_std,tonic_flat_T_mean,tonic_flat_T_std,tonic_flat_A_mean,tonic_flat_A_std
1083.332,2927.06246,0.0,43575.47188,0.0,40648.409419999996,1.0124339133366267,0.0,0.0004330864589251896,0.0,0.967009477636776,0.0,-0.000995247032378417,0.0,0.9963028937135717,0.0,0.003449283787985296,0.0,0.988750667577782,0.0,0.0035355782182886876,0.0,1.0255289595535668,0.0,0.009419828316263304,0.0,0.9884800889707237,0.0,0.007586461714073293,0.0,1.017399623751379,0.0,0.008667538776702514,0.0,0.9967304085966373,0.0,0.0108614384451991,0.0,1.010573170171538,0.0,0.012627443169575661,0.0,1.0225896565967034,0.0,0.013118706552288244,0.0,0.9285421729547222,0.0,0.01522592899995081,0.0,1.0176044420977495,0.0,0.018745006828068872,0.0,0.9485434500428234,0.0,0.018835958496350322,0.0
1089.242,2925.86283,0.0,39417.31237,0.0,36491.44954,1.0129212847377618,0.0,0.00022407352683592383,0.0,0.967668488786483,0.0,-0.001291115307995359,0.0,0.9970816892356312,0.0,0.0031099347051607193,0.0,0.9896910502393818,0.0,0.003122724983454033,0.0,1.0277741737523753,0.0,0.008470056692150233,0.0,0.9909075031498462,0.0,0.006521270524667964,0.0,1.0198292139424834,0.0,0.007631662890788293,0.0,0.9995756915607578,0.0,0.00962346043430776,0.0,1.0138838491314148,0.0,0.011207002160799293,0.0,1.0262178168327154,0.0,0.011580551662188151,0.0,0.9276287880232011,0.0,0.01565334444386205,0.0,1.0183816712806855,0.0,0.018413426608044653,0.0,0.9466988134338717,0.0,0.01968135517073985,0.0
1095.152,2932.41734,0.0,35732.9847,0.0,32800.56736,1.0131743733349863,0.0,0.00011557422539279234,0.0,0.9680284207132689,0.0,-0.0014526245305377054,0.0,0.9978958479820638,0.0,0.0027554598662191446,0.0,0.9909496980115651,0.0,0.0025707582967315424,0.0,1.0304476376593992,0.0,0.007341829142588968,0.0,0.9938851722350206,0.0,0.005218176011204542,0.0,1.02314714320844,0.0,0.006221015495486657,0.0,1.0030805125683047,0.0,0.00810335331408492,0.0,1.0178151744628847,0.0,0.009526285667763536,0.0,1.0305329370985612,0.0,0.009758225192840881,0.0,0.9282938717435649,0.0,0.015342079100339218,0.0,1.0209126312502905,0.0,0.017335423779598045,0.0,0.946698998196841,0.0,0.01968127041143833,0.0
1101.062,2934.43412,0.0,32766.08179,0.0,29831.64767,1.0132839732616754,0.0,6.859705114744923e-05,0.0,0.9683373680713628,0.0,-0.0015912079890293227,0.0,0.9989909149392954,0.0,0.0022791368284339154,0.0,0.9922093331025187,0.0,0.002019060087766006,0.0,1.0330690389921733,0.0,0.006238411119388746,0.0,0.9973771794013683,0.0,0.0036949603520385534,0.0,1.0268046863802345,0.0,0.004671269321485242,0.0,1.0073644835991051,0.0,0.00625251153649734,0.0,1.0223496599106892,0.0,0.0075957502346895005,0.0,1.0353182704373232,0.0,0.007746223967776925,0.0,0.9298143869503539,0.0,0.014631300803899967,0.0,1.0252716282499592,0.0,0.015485061380859689,0.0,0.9483044541468334,0.0,0.018945397528489866,0.0
1106.972,2931.89576,0.0,30692.92665,0.0,27761.03089,1.013223583859497,0.0,9.448077810138029e-05,0.0,0.9683037318215383,0.0,-0.00157612203666262,0.0,1.0002262124207448,0.0,0.0017424437993127518,0.0,0.9935314336592346,0.0,0.0014407559397563972,0.0,1.0346738369988535,0.0,0.005564289528257053,0.0,1.0009988995044845,0.0,0.002120787407848989,0.0,1.0303014093148468,0.0,0.003194817580806048,0.0,1.0116474738017194,0.0,0.004409945132297811,0.0,1.0267219593875823,0.0,0.0057423563366289735,0.0,1.039777773180526,0.0,0.005879572618364158,0.0,0.9328192696665379,0.0,0.01323005358613762,0.0,1.0322395876992592,0.0,0.01254349014220089,0.0,0.9523554775310434,0.0,0.017094103947144154,0.0
1112.882,2934.5906,0.0,29529.60433,0.0,26595.01373,1.012900081326636,0.0,0.00023316467831062046,0.0,0.9683052508053734,0.0,-0.001576803316470395,0.0,1.0010228233110223,0.0,0.0013966959928508587,0.0,0.9946991409205037,0.0,0.0009306250878925975,0.0,1.036570947842861,0.0,0.004768724457881094,0.0,1.0048715552966176,0.0,0.0004438345153893928,0.0,1.033938863847317,0.0,0.0016642515054965425,0.0,1.016092357550364,0.0,0.0025059616460933925,0.0,1.0318900467061352,0.0,0.0035617836856843207,0.0,1.0446179848616306,0.0,0.0038626034372061767,0.0,0.937220469710959,0.0,0.011185797111802231,0.0,1.0400853111347501,0.0,0.00925503795371618,0.0,0.9595600295258807,0.0,0.01382103882033084,0.0
1118.791,2924.159,0.0,29241.84834,0.0,26317.68934,1.0124830430877028,0.0,0.00041201223192925164,0.0,0.9684492217659105,0.0,-0.0016413709162526515,0.0,1.0023745872668623,0.0,0.000810627833984442,0.0,0.9962357899768414,0.0,0.000260228152312214,0.0,1.038724828644094,0.0,0.003867244395984522,0.0,1.008641726371256,0.0,-0.0011825430426796596,0.0,1.0371977956481189,0.0,0.000297526369734135,0.0,1.0205229191294953,0.0,0.0006163838716077338,0.0,1.0363567924842751,0.0,0.0016859088889570554,0.0,1.049508711542531,0.0,0.0018340542807858372,0.0,0.9432229356956152,0.0,0.00841320985781021,0.0,1.0492396172497718,0.0,0.005449320596602379,0.0,0.9686541421117025,0.0,0.009724448040609781,0.0
1124.701,2916.97861,0.0,29466.39457,0.0,26549.41596,1.0120725239486585,0.0,0.0005881360214155676,0.0,0.9687488696079023,0.0,-0.001775725173474572,0.0,1.0043117230967515,0.0,-2.785664522912093e-05,0.0,0.9984226297081981,0.0,-0.0006920479860801287,0.0,1.0426185495645082,0.0,0.002242309750162059,0.0,1.0134853267785404,0.0,-0.0032630779419829366,0.0,1.0420079270926454,0.0,-0.0017119114146811436,0.0,1.0261992124816595,0.0,-0.0017925305216010545,0.0,1.042807521329746,0.0,-0.0010089478015788446,0.0,1.055851053832372,0.0,-0.0007825556082797537,0.0,0.9506951824487518,0.0,0.004986269337499134,0.0,1.0591278460650553,0.0,0.0013756144974267845,0.0,0.9789404791110141,0.0,0.005136901034614944,0.0
1130.61,2924.12423,0.0,29416.51267,0.0,26492.38844,1.0121932229980546,0.0,0.0005363454585758246,0.0,0.9701695854343286,0.0,-0.002412171902412141,0.0,1.008129904198249,0.0,-0.0016758219332595253,0.0,1.002510931022722,0.0,-0.0024667487626012204,0.0,1.0511956410827863,0.0,-0.001315794278036117,0.0,1.0207881196233888,0.0,-0.0063812194729806855,0.0,1.0496574256783018,0.0,-0.004888471022136846,0.0,1.034980600261801,0.0,-0.0054930629127371185,0.0,1.053117122043829,0.0,-0.005281466688405158,0.0,1.0670782996416008,0.0,-0.0053761859642251705,0.0,0.9607758638918704,0.0,0.0004054780965383545,0.0,1.0710281945420546,0.0,-0.003476902732482662,0.0,0.991587875117235,0.0,-0.00043801973071560694,0.0
1136.519,2916.90907,0.0,27886.36847,0.0,24969.4594,1.0129910866232048,0.0,0.0001941466907941624,0.0,0.9733028925728364,0.0,-0.0038125304819819333,0.0,1.015267172744637,0.0,-0.004739668606471906,0.0,1.0104094532379022,0.0,-0.005875032811675806,0.0,1.067369449736665,0.0,-0.00794701117894368,0.0,1.0334849516205384,0.0,-0.011749769904066978,0.0,1.0628867315405315,0.0,-0.010327874143190193,0.0,1.0500542374577801,0.0,-0.01177258533638184,0.0,1.0712630230192328,0.0,-0.012700907460984671,0.0,1.0869540767871009,0.0,-0.013391093655484944,0.0,0.9759142983287816,0.0,-0.0063841184794479495,0.0,1.0861469395689038,0.0,-0.009564581887947853,0.0,1.0080834365200553,0.0,-0.0076032910988145345,0.0
1142.428,2931.2351,0.0,24957.61666,0.0,22026.38156,1.0141308425604154,0.0,-0.0002942203474989415,0.0,0.977624573575216,0.0,-0.005736625882205406,0.0,1.025149132575001,0.0,-0.00894637306066232,0.0,1.0216638737824535,0.0,-0.010685668973816674,0.0,1.0930660619138026,0.0,-0.018278653226067712,0.0,1.0511314946094124,0.0,-0.019102661439451114,0.0,1.0828451488969848,0.0,-0.0184072437875579,0.0,1.0723306865297033,0.0,-0.020889587712014844,0.0,1.0982824938405362,0.0,-0.02351885409711492,0.0,1.116520839476459,0.0,-0.02504673132483197,0.0,0.995998917944832,0.0,-0.015231304095707844,0.0,1.1068837917652055,0.0,-0.017778027124929287,0.0,1.028414091451887,0.0,-0.016274830810348532,0.0
1148.337,2922.12485,0.0,22719.48633,0.0,19797.36148,1.0160551586796607,0.0,-0.0011175144907864948,0.0,0.9821058154462713,0.0,-0.007722799102422054,0.0,1.0336774767018095,0.0,-0.012544377829054954,0.0,1.0325063620548691,0.0,-0.015270368406364487,0.0,1.1217491998837816,0.0,-0.029528011349838637,0.0,1.0677268928667356,0.0,-0.02590579402313742,0.0,1.1026298510562933,0.0,-0.026270634319065424,0.0,1.0946611169318305,0.0,-0.029840545423688705,0.0,1.1240623126713751,0.0,-0.03359518003354479,0.0,1.1466759993716091,0.0,-0.03662062043954834,0.0,1.0151498218741422,0.0,-0.023502580243295726,0.0,1.1247525273756833,0.0,-0.02473297677980112,0.0,1.0488078813419737,0.0,-0.02480275427553502,0.0
1154.246,2922.15962,0.0,22483.4459,0.0,19561.28628,1.0175741157856006,0.0,-0.0017662805371013498,0.0,0.9840945607795687,0.0,-0.008601347829343247,0.0,1.0349039700266582,0.0,-0.013059377464514221,0.0,1.0366112754421588,0.0,-0.01699356049496438,0.0,1.1374891810028764,0.0,-0.0355795175613389,0.0,1.0721104282105522,0.0,-0.02768513290588922,0.0,1.1099402487759102,0.0,-0.029140488651265128,0.0,1.1031702190291752,0.0,-0.03320338268105051,0.0,1.1325224002600713,0.0,-0.03685159363005657,0.0,1.1584158534179994,0.0,-0.04104439028505064,0.0,1.0212789764457146,0.0,-0.02611682931402636,0.0,1.1284443770228387,0.0,-0.02615615587388412,0.0,1.0561755272261166,0.0,-0.027842912222102743,0.0
1160.154,2925.88021,0.0,23643.70064,0.0,20717.82043,1.0181474176431984,0.0,-0.002010893403560053,0.0,0.9832230928357362,0.0,-0.008216586636129904,0.0,1.0315358612266918,0.0,-0.011643655274619672,0.0,1.03356650147392,0.0,-0.015716057179763217,0.0,1.1346550719186825,0.0,-0.034496101688320346,0.0,1.065994554524672,0.0,-0.02520059874193294,0.0,1.1046125193199197,0.0,-0.02705084960441938,0.0,1.0973121090035436,0.0,-0.030891025216071136,0.0,1.124465185356373,0.0,-0.03375080667011458,0.0,1.1512410883464734,0.0,-0.03834617926844681,0.0,1.0172606066940413,0.0,-0.024404664307095682,0.0,1.1203560817811375,0.0,-0.023032075100034206,0.0,1.0528016831546598,0.0,-0.026453382638017914,0.0
1166.063,2919.8299,0.0,25119.55067,0.0,22199.72077,1.0177745109539051,0.0,-0.0018517995631124919,0.0,0.9815589716536782,0.0,-0.007480913369902252,0.0,1.0272680136958316,0.0,-0.009843090092271118,0.0,1.0285872442529826,0.0,-0.013618766284656315,0.0,1.1239156883323267,0.0,-0.030365976333085402,0.0,1.0573185795075206,0.0,-0.021651476396780413,0.0,1.0951847967770632,0.0,-0.023328294880398944,0.0,1.0865813151396677,0.0,-0.02662308611601092,0.0,1.1115081516405938,0.0,-0.028717445011344232,0.0,1.1369446882461847,0.0,-0.03291923489129362,0.0,1.0087903015547706,0.0,-0.020773335795938725,0.0,1.108840974399337,0.0,-0.018545264872259676,0.0,1.0435147482262679,0.0,-0.02260540346969598,0.0
1171.971,2940.95388,0.0,26682.22011,0.0,23741.266229999997,1.017732859988235,0.0,-0.0018340263191367959,0.0,0.979850262603285,0.0,-0.006724229770649225,0.0,1.0234955724179164,0.0,-0.008245292774833993,0.0,1.0232892249572318,0.0,-0.011376033164014566,0.0,1.1105355979995681,0.0,-0.025164727247810957,0.0,1.0484011681966638,0.0,-0.017973108768709795,0.0,1.084402848213206,0.0,-0.01903153813217705,0.0,1.074297326137183,0.0,-0.021685348284727297,0.0,1.0972806647137288,0.0,-0.0231225194345629,0.0,1.1214211648221764,0.0,-0.026948646257712386,0.0,1.0009592399065566,0.0,-0.017388830409924647,0.0,1.0978686598890812,0.0,-0.01422638680815998,0.0,1.0340427680718527,0.0,-0.018645313619857252,0.0
1177.88,2915.51819,0.0,28052.74185,0.0,25137.22366,1.0169125467374707,0.0,-0.0014838350412223304,0.0,0.9778234932568524,0.0,-0.005824983861985001,0.0,1.0198115697555121,0.0,-0.00667925923224361,0.0,1.017886131980257,0.0,-0.009076829484351498,0.0,1.0971206873527894,0.0,-0.019886647125750403,0.0,1.040053321465335,0.0,-0.014501217858677432,0.0,1.0741082641105004,0.0,-0.014888946562679892,0.0,1.0627187226928625,0.0,-0.01697918541486603,0.0,1.0840917866901774,0.0,-0.017870847037770594,0.0,1.1064768761340609,0.0,-0.021122240077479447,0.0,0.9926311217775909,0.0,-0.013760324918415685,0.0,1.088346957883574,0.0,-0.010443366731881325,0.0,1.0236970449902105,0.0,-0.014278261695876463,0.0
1183.788,2925.51511,0.0,28986.12045,0.0,26060.60534,1.016344794544976,0.0,-0.0012412964843056878,0.0,0.9758898831472808,0.0,-0.004965332200621227,0.0,1.016923665979587,0.0,-0.005447678914236715,0.0,1.0133469658690593,0.0,-0.0071358035350130465,0.0,1.0848808775214736,0.0,-0.01501429716044423,0.0,1.0330199701339708,0.0,-0.011554329868976223,0.0,1.0653974701571534,0.0,-0.01135254973084458,0.0,1.052610865024519,0.0,-0.01282870196701391,0.0,1.0725297285055313,0.0,-0.013214131760792603,0.0,1.0927065990401896,0.0,-0.0156834637474932,0.0,0.9855957751133344,0.0,-0.01067127065372021,0.0,1.0802768609057951,0.0,-0.007211072837600054,0.0,1.015921117510005,0.0,-0.010966799952673429,0.0
1189.696,2922.12485,0.0,29445.59197,0.0,26523.46712,1.015764569093032,0.0,-0.0009932894396101066,0.0,0.9746050308222298,0.0,-0.0043931652582264325,0.0,1.0142551631085552,0.0,-0.004306551681128045,0.0,1.0094547778714384,0.0,-0.005464499996497461,0.0,1.0740467277944619,0.0,-0.010655419234914348,0.0,1.0271539164446915,0.0,-0.009081138990026282,0.0,1.058042407994208,0.0,-0.008343963786095344,0.0,1.0439875746530982,0.0,-0.009256183289676137,0.0,1.0626246268063313,0.0,-0.009184669572907176,0.0,1.0811381819074941,0.0,-0.011061103220964472,0.0,0.9797871866609873,0.0,-0.008104193085212805,0.0,1.074011341395099,0.0,-0.00468486653037966,0.0,1.0093537643053054,0.0,-0.008150219072612921,0.0
1195.604,2916.26579,0.0,29716.60472,0.0,26800.338929999998,1.0153271542972984,0.0,-0.0008062305955026678,0.0,0.9733242052696682,0.0,-0.003822040250585442,0.0,1.0123745651450984,0.0,-0.0035005499322681454,0.0,1.0062732557390086,0.0,-0.004093562419104502,0.0,1.0657387309392508,0.0,-0.007282992054517139,0.0,1.0217665497262427,0.0,-0.006797293356804243,0.0,1.0513273217772698,0.0,-0.005578839493139146,0.0,1.0363600573315586,0.0,-0.006071519845730294,0.0,1.0545466930033336,0.0,-0.00587060701522436,0.0,1.0717922588600637,0.0,-0.007290513863240068,0.0,0.9740584030740839,0.0,-0.005557434792137286,0.0,1.067037052206414,0.0,-0.0018554993549952,0.0,1.0022216222770732,0.0,-0.005070580171636605,0.0
1201.512,2923.55049,0.0,30010.10696,0.0,27086.55647,1.0152797802281879,0.0,-0.0007859664109833454,0.0,0.9727829352979397,0.0,-0.0035804599561578172,0.0,1.0113201362579847,0.0,-0.0030479790100278706,0.0,1.0040371514231097,0.0,-0.0031274149401827617,0.0,1.0595773638405206,0.0,-0.0047649146401748145,0.0,1.0183781914305476,0.0,-0.005354702903408789,0.0,1.046917202317966,0.0,-0.003753224466800792,0.0,1.031214726424765,0.0,-0.00390995988579209,0.0,1.0489729412990976,0.0,-0.0035690784396255337,0.0,1.0654396671634205,0.0,-0.004708759762634889,0.0,0.9688552946575419,0.0,-0.003231354453533857,0.0,1.0609785201684592,0.0,0.0006174093735187847,0.0,0.9948722758408278,0.0,-0.001874140570809285,0.0
1207.42,2907.24251,0.0,30374.58061,0.0,27467.3381,1.015278524204717,0.0,-0.0007854291360266871,0.0,0.9721459397625429,0.0,-0.003295983069153118,0.0,1.0107549850271074,0.0,-0.002805216449113947,0.0,1.0031337401420781,0.0,-0.002736470091008103,0.0,1.0560942223229122,0.0,-0.003334909607822921,0.0,1.016476973427578,0.0,-0.004543157450827911,0.0,1.0443383110356805,0.0,-0.002682098711089171,0.0,1.028170708686183,0.0,-0.002626080678987055,0.0,1.045826903044529,0.0,-0.0022646024203612086,0.0,1.0614558991429897,0.0,-0.003081852904457588,0.0,0.9656416261901986,0.0,-0.0017884162395808197,0.0,1.056550244306346,0.0,0.002433846162556926,0.0,0.989592284881803,0.0,0.00043688719395074994,0.0
1213.327,2924.29809,0.0,30860.79414,0.0,27936.49605,1.015929662016436,0.0,-0.0010638698888682727,0.0,0.9728808276942089,0.0,-0.003624161368873141,0.0,1.0109078876411202,0.0,-0.002870909658954927,0.0,1.0032814670041628,0.0,-0.0028004219200409627,0.0,1.0569249814706092,0.0,-0.003676405919430338,0.0,1.0162436376841182,0.0,-0.004443452232406301,0.0,1.0442754913782395,0.0,-0.002655973986108045,0.0,1.0279829148437531,0.0,-0.002546750196287523,0.0,1.045728093019024,0.0,-0.002223568214761787,0.0,1.0615320155728691,0.0,-0.003112994810884711,0.0,0.9643643469740008,0.0,-0.0012135834109344365,0.0,1.0541450007650475,0.0,0.003423647463541308,0.0,0.9862522891449015,0.0,0.001905163716130814,0.0
1219.235,2934.34719,0.0,31318.03158,0.0,28383.68439,1.0170549306900605,0.0,-0.001544638928903508,0.0,0.9742021359898585,0.0,-0.0042135938691645735,0.0,1.01188619966895,0.0,-0.00329099744847272,0.0,1.0051392602170912,0.0,-0.0036038686880137238,0.0,1.0622406607164223,0.0,-0.005855164351442468,0.0,1.018508693684076,0.0,-0.005410352933928411,0.0,1.047580985662165,0.0,-0.004028495607993902,0.0,1.0313256273492548,0.0,-0.0039566631267756135,0.0,1.0494219401091642,0.0,-0.0037549325991993038,0.0,1.0657734501394658,0.0,-0.004844795060708108,0.0,0.964758725602501,0.0,-0.0013911526567322585,0.0,1.0527791850210888,0.0,0.003986711220641006,0.0,0.984115692881688,0.0,0.00284703075754334,0.0
1225.142,2910.11118,0.0,31381.13773,0.0,28471.02655,1.0185190509051034,0.0,-0.0021693859984161954,0.0,0.9757827154988903,0.0,-0.004917637399337862,0.0,1.0137845409019859,0.0,-0.004104988930025252,0.0,1.007790137444131,0.0,-0.0047477359481229555,0.0,1.0693921017048822,0.0,-0.008769215088767057,0.0,1.0216292408325545,0.0,-0.006738927282830401,0.0,1.0518674529492862,0.0,-0.005801905844849905,0.0,1.0361210951840443,0.0,-0.0059713694126292335,0.0,1.0545808496673261,0.0,-0.005884673543106973,0.0,1.0723326412689533,0.0,-0.007509423781457251,0.0,0.9659133523585577,0.0,-0.001910607093681408,0.0,1.0520400744032885,0.0,0.004291717624001368,0.0,0.9830453788116046,0.0,0.003319621992799203,0.0
1231.049,2915.95284,0.0,30322.63494,0.0,27406.682099999998,1.0197369279515962,0.0,-0.002688376105016421,0.0,0.9767667068316891,0.0,-0.005355364646970956,0.0,1.014822935097277,0.0,-0.0045495982630557995,0.0,1.0099083190372762,0.0,-0.005659581732172216,0.0,1.0749989974160354,0.0,-0.011040302128888797,0.0,1.0236671267843838,0.0,-0.0076043695048193,0.0,1.0551947128981367,0.0,-0.007173495027302686,0.0,1.0396438487532207,0.0,-0.007445441811277554,0.0,1.0583877039242195,0.0,-0.0074495785988206165,0.0,1.0770139224550646,0.0,-0.009401215302114643,0.0,0.9665269445366392,0.0,-0.0021864031495424548,0.0,1.051889644824975,0.0,0.004353821158440591,0.0,0.9818706737945488,0.0,0.003838899105808532,0.0
1236.957,2915.72682,0.0,27176.4504,0.0,24260.72358,1.020166920347064,0.0,-0.002871466428154559,0.0,0.9772246018063736,0.0,-0.005558908299962369,0.0,1.0146589044975218,0.0,-0.004479395531400591,0.0,1.01066975266201,0.0,-0.00598690037612127,0.0,1.078054857422352,0.0,-0.012273103646033047,0.0,1.024008179231726,0.0,-0.00774903814135046,0.0,1.0563446014086277,0.0,-0.007646505670195328,0.0,1.0409583463874574,0.0,-0.007994205189797125,0.0,1.0599216546533028,0.0,-0.008078557978908978,0.0,1.0794307578521118,0.0,-0.010374686799584538,0.0,0.9659701180272876,0.0,-0.0019361293542897277,0.0,1.0510482577288405,0.0,0.004701344299328808,0.0,0.9806599634816002,0.0,0.00437474284227176,0.0
1242.864,2939.47607,0.0,23386.17731,0.0,20446.70124,1.0206708913598819,0.0,-0.0030859585677057424,0.0,0.9771523125165006,0.0,-0.005526780577334462,0.0,1.014649898606334,0.0,-0.004475540811171149,0.0,1.010904300277241,0.0,-0.0060876760418430926,0.0,1.0793993251500162,0.0,-0.012814385120765999,0.0,1.0241067086673,0.0,-0.007790823678344165,0.0,1.0569386873870126,0.0,-0.007890683315807931,0.0,1.041591147149759,0.0,-0.008258133503167538,0.0,1.0605836083512903,0.0,-0.00834970358997185,0.0,1.080335842477444,0.0,-0.010738682873407797,0.0,0.96594798927086,0.0,-0.0019261802816328676,0.0,1.0508375936929375,0.0,0.004788399672552422,0.0,0.9806094975738981,0.0,0.004397092718899416,0.0
1248.77,2901.78335,0.0,21658.38857,0.0,18756.605219999998,1.020566085145764,0.0,-0.0030413613347294475,0.0,0.9770409023941702,0.0,-0.005477261623896798,0.0,1.0140054149948143,0.0,-0.004199598729044322,0.0,1.010665020543627,0.0,-0.00598486693472526,0.0,1.0792857754672092,0.0,-0.012768696195877081,0.0,1.0238283519196445,0.0,-0.007672764465844442,0.0,1.057083594682599,0.0,-0.00795022141953845,0.0,1.0416048528423418,0.0,-0.00826384809426651,0.0,1.0606978174699782,0.0,-0.008396468144144947,0.0,1.0797936045699852,0.0,-0.010520648777019491,0.0,0.9654082440617685,0.0,-0.0016834406274985995,0.0,1.0496712235008592,0.0,0.005270709659725037,0.0,0.9793769823769847,0.0,0.004943295077857341,0.0
1254.677,2926.69735,0.0,22279.00082,0.0,19352.303470000003,1.0208582280980527,0.0,-0.003165662855142322,0.0,0.9774793739321203,0.0,-0.005672118412955852,0.0,1.0144862124777336,0.0,-0.004405473572033178,0.0,1.0109153745096784,0.0,-0.006092433615526694,0.0,1.0803171711527528,0.0,-0.013183521976372806,0.0,1.0239087559120423,0.0,-0.007706869439677037,0.0,1.0576683851475381,0.0,-0.00819041155142022,0.0,1.041934140876719,0.0,-0.00840112220135889,0.0,1.0610494746442707,0.0,-0.008540427580108843,0.0,1.0809902016279203,0.0,-0.011001655299703948,0.0,0.9649189735448065,0.0,-0.0014632836631385295,0.0,1.0484899800922767,0.0,0.00575971646001662,0.0,0.977655413441075,0.0,0.005707378578507161,0.0
1260.584,2923.70697,0.0,23802.53857,0.0,20878.8316,1.021013622716321,0.0,-0.003231765951019482,0.0,0.9781108105685377,0.0,-0.0059525753906714916,0.0,1.014920723341626,0.0,-0.004591444823109855,0.0,1.0116170753539677,0.0,-0.006393783358389396,0.0,1.081986826312637,0.0,-0.013854215983861384,0.0,1.0243553614369878,0.0,-0.007896257435592392,0.0,1.0583075424584583,0.0,-0.008452779849680746,0.0,1.0426373183641175,0.0,-0.008694118742979056,0.0,1.0619972853270199,0.0,-0.008928199516662357,0.0,1.0820408120921863,0.0,-0.011423539554018619,0.0,0.9641358518356936,0.0,-0.001110670091833802,0.0,1.0468480367455044,0.0,0.006440358032239576,0.0,0.9761297773003734,0.0,0.006385626622464157,0.0
1266.49,2913.25803,0.0,24747.98937,0.0,21834.73134,1.021241246012052,0.0,-0.0033285761417666425,0.0,0.9790081832076254,0.0,-0.006350838361822169,0.0,1.0156143354681644,0.0,-0.004888146847087436,0.0,1.0126791131839041,0.0,-0.006849484667362363,0.0,1.0848438110436582,0.0,-0.014999458626444792,0.0,1.0258830434503527,0.0,-0.008543464111375038,0.0,1.060366085090562,0.0,-0.009296717278824751,0.0,1.0446516526729108,0.0,-0.009532349154515762,0.0,1.0641689003717323,0.0,-0.009815355718315655,0.0,1.0847163650056617,0.0,-0.012496090247959793,0.0,0.9646999054855329,0.0,-0.0013646734652943311,0.0,1.0465826271989296,0.0,0.006550479570177015,0.0,0.9753008511255629,0.0,0.00675458473968721,0.0
1272.397,2920.43841,0.0,24722.31192,0.0,21801.87351,1.0216957895743703,0.0,-0.003521832968304466,0.0,0.9799121167362465,0.0,-0.0067516442255037366,0.0,1.0167553040720305,0.0,-0.005375771156268706,0.0,1.0145309888095024,0.0,-0.007642949131944266,0.0,1.089331748443852,0.0,-0.016792404194101385,0.0,1.0276544609674694,0.0,-0.009292724392226098,0.0,1.0628205543606972,0.0,-0.010300833370239144,0.0,1.0473825701046369,0.0,-0.010666195849656569,0.0,1.0673072770249274,0.0,-0.011094263418086128,0.0,1.0883709553271324,0.0,-0.013956841402968427,0.0,0.9657209881684155,0.0,-0.001824107589279405,0.0,1.047442098016282,0.0,0.006193976182419993,0.0,0.9762799210919741,0.0,0.006318830580253898,0.0
1278.303,2915.55296,0.0,23873.76425,0.0,20958.21129,1.0221341212559174,0.0,-0.0037081156256324197,0.0,0.9805678488319124,0.0,-0.007042165777752164,0.0,1.01769538320176,0.0,-0.005777128839898504,0.0,1.016386709974809,0.0,-0.008436609738496336,0.0,1.0950442479292324,0.0,-0.01906391117295836,0.0,1.0306008452308146,0.0,-0.010536106879644385,0.0,1.0666645827101975,0.0,-0.01186876365040427,0.0,1.0517279697679773,0.0,-0.012464277232580695,0.0,1.0723853829417138,0.0,-0.013155678648486928,0.0,1.0941911903971457,0.0,-0.01627311172863357,0.0,0.9690703065719499,0.0,-0.003327723982162566,0.0,1.0506202917472351,0.0,0.004878216401134609,0.0,0.9786662748164325,0.0,0.005258565319426851,0.0
1284.209,2918.49118,0.0,22551.95143,0.0,19633.46025,1.0229862415617745,0.0,-0.004070022117685619,0.0,0.9821814033010304,0.0,-0.007756223326663494,0.0,1.0199556204057305,0.0,-0.006740599960646519,0.0,1.0196507210184715,0.0,-0.009829062723804481,0.0,1.1035006429903256,0.0,-0.02240483346969694,0.0,1.0348356449291713,0.0,-0.012316992156795433,0.0,1.0722761806594943,0.0,-0.014147547296270564,0.0,1.0579504613813553,0.0,-0.015026185785129516,0.0,1.079337570156539,0.0,-0.01596208738869629,0.0,1.102694815092515,0.0,-0.01963523039708636,0.0,0.9728154241176106,0.0,-0.005002885270000765,0.0,1.0554524462900012,0.0,0.0028853301173867203,0.0,0.9821805313202495,0.0,0.003701866614645356,0.0
